path,transcript
D:/Maya/asr_geo/CommonVoice/common_voice_ka_35239107.wav,ეკატერინე გელაძე იყო უაღრესად მორწმუნე ქალი.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_35239849.wav,ალბომი დადებითად იქნა მიღებული.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_35239850.wav,მანამდე მოსლი უკვე თანამშრომლობდა სხვადასხვა მუსიკოსთან.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_35239852.wav,აგურითა და სხვა მასალით.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_35239853.wav,"გავრცელებულია აზერბაიჯანის ჩრდილო-აღმოსავლეთ ნაწილში, მათ შორის შემახის რაიონში."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_35239877.wav,"მუსულმანმა სასულიერო პირებმა და ფეოდალებმა მას მწვალებლობა დააბრალეს, მუხანათურად მოკლეს, ობსერვატორია კი დაანგრიეს."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_35239878.wav,"მარნეულის ვაკეზე, მდინარე ხრამის მარცხენა ნაპირას."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_35239881.wav,"მთელ სხეულს ფარავს გრძელი, უხეში ბალანი."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_35239882.wav,"ქრისტიანობა კი გვეუბნება, რომ გახდე სუბიექტური, გახდე სუბიექტი, არის გზა."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_35239906.wav,ამ მიდამოებში ისხმება ეგრეთ წოდებული შებოლილი ვისკები.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_35239907.wav,ტახტზე ასვლამდე მონაწილეობდა შიდა ომში და მართავდა ხორასანს.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_35239909.wav,"ტყის თაგვის ბუნებრივი მტერია: სახლისა და ტყის კატა, მელა, სხვადასხვა სახეობის ფრინველი და ქვეწარმავალი."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_35239930.wav,მეორე რეგისტრში წარმოდგენილია მოციქულები.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_35239932.wav,პოემის ნაწყვეტები ნათარგმნია ასევე სპარსულად.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_35239934.wav,ტოლი ყოფილა ერთის.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_35239935.wav,იგი დაესწრო კაროლინ ბონაპარტისა და იოაჰიმ მიურატის ქორწინებას.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_35239937.wav,"კუნძულზე ჯეკი გაიცნობს ქეით ოსტინს, რომელიც უყვარდება."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_35239966.wav,"მისი ლამაზად მოჩუქურთმებული აკლდამა, მომავალში ინგლისის რეფორმაციის დროს განადგურდა."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_35239967.wav,ერთ-ერთი მყინვარიდან სათავეს იღებს მდინარე თერგი.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_35239968.wav,"როგორც მოსალოდნელი იყო, ამის შემდეგ მდგომარეობა მოედანზე უკიდურესად დაიძაბა."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_35239970.wav,ინგლისის მეფემ საფრანგეთის ვასალად სცნო თავი და უარი განაცხადა პლანტაგენეტთა დანარჩენ ფრანგულ სამფლობელოებზე.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_35239990.wav,ზოგან შემორჩენილია მყინვარული ფორმები.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_35239991.wav,"ყოფილი პრეზიდენტი ამინ ჟმაიელი თვლიდა, რომ მსგავსი ქმედებები უგულვებელყოფდა ქვეყნის ძირითად კონსტიტუციურ ღირებულებებს."
D:/Maya/asr_geo/CommonVoice/common_voice_ka_35239993.wav,სიცოცხლის ბოლო წლებში მსახურობდა ჰააგის საერთაშორისო სასამართლოში და მხარს უჭერდა ერთა ლიგის დაფუძნებას.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_35239994.wav,განვითარებულია თევზჭერა და ნავთობის მოპოვება.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_35239995.wav,ბაჰაი რელიგიის მიზანი მდგომარეობს მსოფლიოს გაერთიანებაში ერთ რწმენასა და საერთო სოციალურ წესრიგში.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_35239998.wav,იმედია სწორად დავთვალე.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_35239999.wav,ამან გამოიწვია რამდენიმე მთავრის მიწების სეკულარიზაცია.
D:/Maya/asr_geo/CommonVoice/common_voice_ka_35240000.wav,ჰუმბოლდტის პიკთან ერთად იყოფს ქვეყნის უმსხვილეს მყინვარს.
